timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2210928,-0.0801,0.0002,-0.8891,-0.4853,40.2366,-0.9094,left_tilt
2210948,-0.0716,-0.0002,-0.8921,-0.5845,45.0076,-1.0621,left_tilt
2210968,-0.0530,-0.0005,-0.8696,-0.0883,45.3893,-1.1919,left_tilt
2210988,-0.0159,0.0037,-0.8962,-0.0273,44.5190,-1.2071,left_tilt
2211008,-0.0201,-0.0051,-0.9121,-0.3326,44.9465,-1.2529,left_tilt
2211028,-0.0198,-0.0015,-0.9013,-0.1952,55.7404,-1.3216,left_tilt
2211048,0.0300,-0.0029,-0.8901,-0.0425,56.6946,-1.3751,left_tilt
2211068,0.0349,0.0012,-0.9148,-0.3097,55.2595,-1.5888,left_tilt
2211088,0.0646,-0.0090,-0.9047,-0.4319,61.3206,-1.6346,left_tilt
2211108,0.0888,-0.0105,-0.8816,-0.6532,65.3969,-1.5735,left_tilt
2211128,0.1120,0.0042,-0.8784,-0.5158,60.5419,-1.4285,left_tilt
2211148,0.1174,0.0081,-0.8984,-0.4700,61.1068,-1.8407,left_tilt
2211168,0.1513,-0.0059,-0.8903,-0.9204,65.9847,-1.7644,left_tilt
2211188,0.1674,-0.0061,-0.8564,-0.7906,68.5954,-1.7033,left_tilt
2211208,0.1877,0.0024,-0.8750,-1.0349,72.4656,-1.6346,left_tilt
2211228,0.2133,-0.0002,-0.8828,-0.9128,71.9770,-2.1232,left_tilt
2211248,0.2368,-0.0054,-0.8608,-1.0731,79.2900,-1.6651,left_tilt
2211268,0.2973,0.0022,-0.8503,-0.8059,75.4045,-1.6193,left_tilt
2211288,0.3144,0.0117,-0.8508,-0.5464,69.9160,-1.6651,left_tilt
2211308,0.3073,0.0090,-0.8535,-0.6151,69.3282,-1.9171,left_tilt
2211328,0.3410,-0.0083,-0.8244,-0.7525,74.4580,-1.9781,left_tilt
2211348,0.3688,-0.0017,-0.8286,-0.8746,76.5877,-1.9781,left_tilt
2211368,0.4064,0.0107,-0.7961,-0.5769,73.3358,-1.8713,left_tilt
2211388,0.4160,-0.0041,-0.8032,-0.6761,70.1755,-2.1919,left_tilt
2211408,0.4245,-0.0037,-0.7956,-1.0273,79.5190,-1.8102,left_tilt
2211428,0.4829,0.0066,-0.7724,-1.0273,79.6259,-1.4132,left_tilt
2211448,0.5065,0.0068,-0.7475,-0.9586,72.8549,-1.2224,left_tilt
2211468,0.5246,0.0046,-0.7551,-0.5922,67.2290,-2.0468,left_tilt
2211488,0.5148,-0.0076,-0.7509,-1.1265,78.5877,-1.3751,left_tilt
2211508,0.5822,0.0061,-0.7133,-1.5387,84.4732,-0.3598,left_tilt
2211528,0.5834,0.0188,-0.6860,-1.6761,79.5801,-0.1842,left_tilt
2211548,0.6247,-0.0017,-0.6914,-3.1342,79.6106,1.6631,left_tilt
2211568,0.6198,-0.0107,-0.6840,-1.8288,84.4580,-0.4514,left_tilt
2211588,0.6518,0.0000,-0.6403,-0.9815,83.0457,-2.0239,left_tilt
2211608,0.6779,0.0056,-0.6154,-1.4242,73.5877,-1.3293,left_tilt
2211628,0.6765,0.0010,-0.6469,-3.5387,79.7022,0.9532,left_tilt
2211648,0.7058,0.0007,-0.5940,-3.0425,89.6717,0.3654,left_tilt
2211668,0.7089,0.0071,-0.4580,-1.8670,81.6870,-0.5812,left_tilt
2211688,0.7700,0.0117,-0.5476,-1.9509,67.9999,-0.4514,left_tilt
2211708,0.7250,0.0071,-0.5085,-2.7372,70.2060,0.2051,left_tilt
2211728,0.6845,0.0254,-0.3840,-1.6761,72.6870,-0.2987,left_tilt
2211748,0.8222,0.0049,-0.5415,-0.6761,71.0152,-1.4438,left_tilt
2211768,0.8215,0.0076,-0.4563,-0.3555,61.4045,-1.4285,left_tilt
2211788,0.8430,0.0007,-0.4880,-0.5769,62.5877,-1.4743,left_tilt
2211808,0.8557,0.0024,-0.4519,0.0872,67.2213,-2.1384,left_tilt
2211828,0.8886,0.0088,-0.4025,-0.1113,68.9312,-1.5888,left_tilt
2211848,0.8793,0.0176,-0.3837,0.3773,57.5190,-2.0163,left_tilt
2211868,0.8718,0.0017,-0.3967,0.3926,58.0915,-2.1384,left_tilt
2211888,0.8923,0.0071,-0.3496,1.1636,59.5877,-2.3293,left_tilt
2211908,0.9157,0.0132,-0.3317,0.5071,53.3358,-2.0010,left_tilt
2211928,0.8635,0.0212,-0.2963,-0.3174,50.0152,-1.1232,left_tilt
2211948,0.9079,0.0042,-0.3059,-0.3555,48.6641,-1.1995,left_tilt
2211968,0.9204,0.0127,-0.2988,-0.1189,47.9541,-1.5506,left_tilt
2211988,0.9125,0.0156,-0.2639,-0.7906,50.2824,-0.8331,left_tilt
2212008,0.9436,0.0107,-0.2431,-0.6532,42.7404,-0.8865,left_tilt
2212028,0.9343,0.0071,-0.2531,0.2704,35.2824,-1.7415,left_tilt
2212048,0.9360,0.0166,-0.2539,-0.7143,42.5267,-1.0850,left_tilt
2212068,0.9404,0.0220,-0.2338,-3.1571,46.8473,-0.2224,left_tilt
2212088,0.9619,0.0125,-0.2063,-5.4471,47.1602,0.8539,left_tilt
2212108,0.9660,0.0066,-0.1391,-2.0807,31.5648,-0.2377,left_tilt
2212128,0.9689,0.0171,-0.1699,-0.5387,18.2824,-0.7796,left_tilt
2212148,0.9482,0.0081,-0.2031,-3.0807,19.3664,0.2127,left_tilt
2212168,0.9521,0.0190,-0.1689,-4.7372,29.1221,0.9379,left_tilt
2212188,0.9753,0.0154,-0.1259,-3.1647,29.1144,0.3730,left_tilt
2212208,0.9721,0.0188,-0.1462,1.0872,21.3358,-1.4285,left_tilt
2212228,0.9450,0.0125,-0.1765,0.6674,29.7709,-1.6651,left_tilt
2212248,1.0004,0.0090,-0.1230,-1.6380,37.3969,-0.3064,left_tilt
2212268,0.9865,0.0183,-0.1042,-0.5082,32.8778,-0.7644,left_tilt
2212288,1.0109,0.0208,-0.0971,0.4994,21.5038,-0.9171,left_tilt
2212308,0.9919,-0.0054,-0.1035,0.6979,10.4503,-0.8865,left_tilt
2212328,0.9973,0.0313,-0.0869,0.8048,6.8167,-0.6346,left_tilt
2212348,0.9753,0.0195,-0.1032,0.5300,9.7251,-0.3522,left_tilt
2212368,0.9812,0.0171,-0.1079,1.3315,17.8396,-0.9552,left_tilt
2212388,0.9597,0.0164,-0.0879,0.7284,28.7938,-0.6422,left_tilt
2212408,1.0234,0.0156,-0.0485,2.2323,20.4427,-0.4743,left_tilt
