timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2456984,1.1450,-0.0566,0.0069,22.1407,-16.2901,-12.5735,fall_detection
2457004,1.0637,-0.0476,-0.0520,18.8735,-22.4657,-9.1919,fall_detection
2457024,1.1354,-0.0491,-0.0205,16.5758,-20.9543,-4.6422,fall_detection
2457044,1.1774,-0.0256,-0.0212,15.7055,-15.1680,-11.4819,fall_detection
2457064,1.0742,-0.0303,-0.0175,16.1483,-8.0917,-19.0621,fall_detection
2457084,0.9670,-0.0037,-0.0385,16.4384,-0.7787,-13.7338,fall_detection
2457104,1.0595,-0.0120,-0.1135,14.5681,5.0686,-12.5964,fall_detection
2457124,1.0234,-0.0120,-0.1196,8.7513,9.8931,-20.9171,fall_detection
2457144,0.8234,-0.0054,-0.0688,5.5452,4.0534,-23.6499,fall_detection
2457164,0.7648,0.0308,-0.0073,6.0567,-3.0459,-10.7644,fall_detection
2457184,0.8859,0.0374,-0.1589,6.6368,0.3816,1.9837,fall_detection
2457204,1.0612,0.0195,-0.0830,5.2246,-2.3130,-9.3980,fall_detection
2457224,1.0139,-0.0061,-0.0817,2.0109,2.0076,-23.2071,fall_detection
2457244,0.8754,0.0134,-0.0708,-1.8059,9.8931,-24.6041,fall_detection
2457264,0.8410,0.0093,-0.0087,-0.6303,16.8473,-17.6117,fall_detection
2457284,0.8281,0.0103,-0.0324,-1.0044,17.5114,-14.3751,fall_detection
2457304,0.7927,0.0183,0.0252,-1.9280,7.1526,-10.3064,fall_detection
2457324,0.9226,0.0166,-0.0136,-3.0273,2.5496,-4.4361,fall_detection
2457344,1.0654,0.0017,-0.0217,-4.2792,7.8091,-10.7491,fall_detection
2457364,0.9826,0.0115,0.0159,-5.7754,11.1602,-23.9094,fall_detection
2457384,0.7712,0.0371,0.0210,-6.3479,0.5954,-23.8789,fall_detection
2457404,0.7243,0.0371,0.0650,-5.6074,-10.7405,-11.7186,fall_detection
2457424,0.7902,0.0566,0.0506,-4.0044,-14.7634,0.2204,fall_detection
2457444,0.9069,0.0659,-0.0891,-8.2716,-16.8169,5.2738,fall_detection
2457464,0.9753,0.0400,-0.0178,-11.9051,-25.8245,-1.8636,fall_detection
2457484,0.9616,0.0269,0.0420,-9.7525,-22.8703,-7.4972,fall_detection
2457504,0.8886,0.0286,0.0628,-5.2258,-15.0840,-7.5964,fall_detection
2457524,0.8928,0.0420,0.0025,-2.2639,-11.2901,-2.5277,fall_detection
2457544,0.9426,0.0554,-0.0366,-2.4548,-4.4504,-3.5048,fall_detection
2457564,0.9003,0.0408,-0.0756,-5.2105,-8.7329,-5.0774,fall_detection
2457584,0.8364,0.0630,-0.0766,-9.4090,-22.1680,-6.3980,fall_detection
2457604,0.8234,0.0664,-0.0068,-8.6914,-33.2596,-1.0392,fall_detection
2457624,0.9245,0.0481,-0.0141,-6.2334,-26.1909,4.0219,fall_detection
2457644,1.0195,0.0542,-0.0586,-3.7296,-8.0382,-2.7949,fall_detection
2457664,0.9616,0.0352,-0.0691,-2.4624,5.9999,-9.5277,fall_detection
2457684,0.8356,0.0859,-0.0495,-2.9204,-0.3207,-12.5506,fall_detection
2457704,0.8212,0.0623,-0.0405,-2.0960,-10.7482,-6.5430,fall_detection
2457724,0.8908,0.0608,-0.0766,-0.1418,-2.6795,-0.4667,fall_detection
2457744,0.9328,0.0698,-0.1303,0.6368,6.7862,-0.5583,fall_detection
2457764,0.9052,0.0698,-0.1728,-2.3632,9.9389,-5.8789,fall_detection
2457784,0.7985,0.0874,-0.1010,-5.9051,0.3053,-6.4361,fall_detection
2457804,0.8808,0.0718,-0.0395,-4.2029,-10.9314,-0.3140,fall_detection
2457824,1.0114,0.0481,-0.0796,-2.7143,-9.6489,-6.4896,fall_detection
2457844,0.9050,0.0845,-0.0781,-4.0044,1.9389,-13.1613,fall_detection
2457864,0.8386,0.0928,-0.0166,-1.6609,6.2518,-5.7720,fall_detection
2457884,0.9257,0.0796,-0.0415,1.0491,1.3893,0.2509,fall_detection
2457904,1.0607,0.0837,-0.0691,1.8964,0.4809,-4.5735,fall_detection
2457924,0.9753,0.1148,-0.1005,1.6216,3.1144,-14.5354,fall_detection
2457944,0.8249,0.1318,-0.1020,0.7513,-1.4810,-14.4132,fall_detection
2457964,0.7497,0.1436,-0.1162,-0.8670,-9.3436,-3.7186,fall_detection
2457984,0.7670,0.1174,-0.1108,-2.2945,-13.3207,7.6326,fall_detection
2458004,0.9374,0.0960,-0.1054,-1.8670,-6.3436,18.7318,fall_detection
2458024,1.1245,0.0901,-0.1179,-1.4166,-1.6871,11.0448,fall_detection
2458044,1.0783,0.0940,-0.0603,-0.5464,2.5496,-3.4896,fall_detection
2458064,0.8789,0.0901,-0.0383,1.5529,2.5954,-6.0774,fall_detection
2458084,0.8635,0.0928,-0.0727,2.7895,-0.4352,7.6020,fall_detection
2458104,1.0898,0.0811,-0.0988,3.4384,3.2900,11.5104,fall_detection
2458124,1.1254,0.0874,-0.1179,3.1101,4.8320,-3.0926,fall_detection
2458144,0.9858,0.1064,-0.1057,2.8048,2.5267,-10.6193,fall_detection
2458164,0.8701,0.1104,-0.1245,1.1483,-3.4962,-6.9247,fall_detection
2458184,0.8928,0.0964,-0.0910,0.4231,-4.0993,-0.2911,fall_detection
2458204,0.9138,0.0964,-0.0691,1.3926,0.3511,0.2814,fall_detection
2458224,0.8715,0.0981,-0.0608,2.8506,0.8091,-0.2377,fall_detection
2458244,0.8037,0.0801,-0.0600,1.7590,-3.8703,2.1516,fall_detection
2458264,0.8083,0.0386,-0.0051,1.4307,-9.2672,5.2127,fall_detection
2458284,0.8742,-0.0325,0.0642,3.9040,-11.6565,1.6707,fall_detection
2458304,0.8820,-0.0803,0.1089,8.7742,-8.1680,-15.7186,fall_detection
2458324,0.7783,-0.1252,0.1397,15.0491,-0.3665,-44.8636,fall_detection
2458344,0.5217,-0.1318,0.0005,15.8888,12.6030,-76.3445,fall_detection
2458364,-0.0853,-0.0215,-0.0722,2.9193,14.2442,-96.6728,fall_detection
2458384,-0.6377,0.0549,0.2051,-8.0120,-41.8474,-72.9629,fall_detection
2458404,-0.0738,0.0955,0.2308,6.1101,-68.2520,-11.2529,fall_detection
2458424,0.6098,-0.0945,0.1397,19.8353,4.9389,41.3501,fall_detection
2458444,0.9104,-0.0046,-0.2368,11.9346,78.1602,14.4494,fall_detection
2458464,0.2741,0.1350,-0.2360,-11.8822,45.0915,-33.3064,fall_detection
2458484,0.2448,0.2102,0.0926,-14.5922,-27.8627,-18.9323,fall_detection
2458504,0.6850,0.1777,0.0599,-3.8288,16.9160,29.3272,fall_detection
2458524,0.9362,0.2710,-0.3498,-6.3937,97.3664,57.8234,fall_detection
2458544,0.5725,0.1958,0.0230,-15.5540,36.1221,56.4112,fall_detection
2458564,1.0061,0.0935,0.3055,-0.6380,-77.4733,61.4417,fall_detection
2458584,1.6518,0.2732,-0.0026,20.7361,-24.1756,67.3807,fall_detection
2458604,1.7653,0.1982,-0.4914,18.4536,96.1144,85.6173,fall_detection
2458624,1.6149,-0.0342,-0.6320,-13.3632,95.0686,82.0524,fall_detection
2458644,1.7944,-0.1477,-0.2265,-25.5616,1.3053,53.8387,fall_detection
