timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2340657,0.9973,0.0042,0.0328,-2.3479,-0.1680,-0.1461,backward_motion
2340677,0.9938,0.0156,0.0345,-2.1952,-0.9237,-0.0545,backward_motion
2340697,1.0014,-0.0171,0.0379,-1.0120,-1.4199,0.1669,backward_motion
2340717,1.0131,0.0127,0.0193,-0.1876,-0.7711,-0.0087,backward_motion
2340737,1.0043,0.0347,0.0191,-0.0196,0.2595,-0.0010,backward_motion
2340757,1.0009,0.0374,0.0247,-0.1189,0.5114,-0.0163,backward_motion
2340777,0.9987,0.0339,0.0240,0.1483,1.1526,-0.1766,backward_motion
2340797,0.9956,0.0339,0.0291,0.2323,-0.1146,-0.0010,backward_motion
2340817,1.0002,0.0342,0.0301,0.1559,-0.7176,0.0906,backward_motion
2340837,0.9907,-0.1321,0.1243,5.1178,-2.1451,-0.0163,backward_motion
2340857,1.0090,0.0535,0.0371,4.8735,-1.3588,0.1822,backward_motion
2340877,1.0104,0.0220,0.0506,4.6216,1.0228,0.1669,backward_motion
2340897,1.0266,-0.0117,-0.0119,3.5834,-0.0917,0.2433,backward_motion
2340917,1.0295,0.0271,-0.0239,2.7590,-1.0688,0.5104,backward_motion
2340937,1.0390,0.0015,0.0081,1.7055,1.4045,0.1975,backward_motion
2340957,0.9738,0.0142,0.0259,2.4460,2.0686,-0.1232,backward_motion
2340977,0.9855,0.0017,0.0264,1.8887,0.0228,0.4646,backward_motion
2340997,1.0080,0.0056,0.0310,1.2704,-0.2443,0.2356,backward_motion
2341017,1.0117,0.0100,0.0252,0.1025,-0.4123,1.1516,backward_motion
2341037,1.0134,-0.0068,-0.0085,-0.0960,2.0915,0.2891,backward_motion
2341057,1.0065,0.0269,-0.0312,-2.0120,3.9923,0.8768,backward_motion
2341077,1.0297,-0.0071,-0.0017,2.3391,-0.7787,1.3883,backward_motion
2341097,0.9802,-0.0066,0.0345,2.8582,-3.5802,2.2662,backward_motion
2341117,1.0041,-0.0383,0.0093,0.7055,-2.6489,2.0982,backward_motion
2341137,1.1091,0.0188,-0.0525,0.3086,-1.5497,1.9379,backward_motion
2341157,1.0288,-0.0022,-0.0039,-1.7525,-1.5497,2.0829,backward_motion
2341177,1.0317,0.0427,0.0154,-3.1189,0.8396,2.0753,backward_motion
2341197,1.0856,-0.0837,-0.1933,-2.8364,3.2671,1.1287,backward_motion
2341217,0.9719,-0.0198,0.0403,-2.8441,-0.6489,1.6326,backward_motion
2341237,0.9541,0.0508,0.0943,-2.2105,-1.1527,1.7165,backward_motion
2341257,1.0205,-0.0056,0.0347,-1.9509,0.1755,0.8158,backward_motion
2341277,1.0539,0.0205,-0.0517,-0.7296,-0.4199,0.5944,backward_motion
2341297,1.0659,-0.0361,0.0103,0.5910,-5.4657,3.6020,backward_motion
2341317,1.0119,0.0806,-0.0039,-3.9509,-3.0764,3.7013,backward_motion
2341337,0.9763,-0.0190,0.0621,-5.5922,6.4961,1.9837,backward_motion
2341357,1.0683,0.0068,-0.0122,-3.2792,3.8778,1.6173,backward_motion
2341377,1.0007,0.0549,0.1206,0.5529,-6.0840,2.0677,backward_motion
2341397,0.9787,0.0039,0.0291,-0.0654,-6.4581,2.5181,backward_motion
2341417,0.9494,-0.0044,0.0765,-1.1571,-4.3741,2.3196,backward_motion
2341437,1.0388,-0.0081,-0.0515,-1.3937,0.4045,2.8921,backward_motion
2341457,1.0656,-0.0227,-0.0427,-1.9280,7.2900,2.5639,backward_motion
2341477,0.9250,-0.0110,0.0677,-0.7754,-0.5802,3.9608,backward_motion
2341497,1.0114,0.0242,0.0179,-0.4471,-0.1375,3.6555,backward_motion
2341517,1.1333,-0.0002,-0.0356,0.1559,-4.2291,2.6402,backward_motion
2341537,1.0212,0.0300,-0.0073,-1.5082,-0.0688,2.2891,backward_motion
2341557,0.9875,0.0295,-0.0693,-0.2181,-0.5573,2.5868,backward_motion
2341577,1.1113,0.0410,-0.1594,-0.9357,0.5190,3.0066,backward_motion
2341597,0.8974,0.2170,0.3475,-2.2029,-2.8016,4.4723,backward_motion
