timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2163384,1.3571,-0.0227,-0.2612,-121.5464,5.3053,-89.2071,shake
2163404,0.3786,-0.0066,1.0371,-110.2563,43.6564,-95.4972,shake
2163424,-0.2417,0.1392,1.8582,-42.3479,117.7251,-30.9781,shake
2163444,-0.3462,0.1834,2.0876,48.2246,125.1984,52.8463,shake
2163464,0.7365,0.1462,1.1226,97.7971,-11.4199,88.5639,shake
2163484,1.2153,0.0732,0.0267,114.3239,9.3282,87.5410,shake
2163504,1.5944,-0.0127,-0.9099,86.2857,-45.8932,68.9379,shake
2163524,1.5712,-0.0171,-1.1342,33.8429,-249.5573,33.5257,shake
2163544,1.8095,0.0149,-1.7766,-23.7067,-28.1833,-27.0316,shake
2163564,1.5524,0.0496,-1.1684,-66.7983,-26.4504,-57.3293,shake
2163584,1.3752,-0.0332,-0.4318,-93.9280,2.3282,-81.8865,shake
2163604,0.6750,-0.0864,0.7115,-84.5845,19.3358,-95.8178,shake
2163624,-0.2518,0.1157,1.2185,-34.6227,9.5954,-58.8941,shake
2163644,-0.5865,0.0867,1.1402,15.7513,-5.2214,23.1822,shake
2163664,-0.3418,0.0273,0.8142,50.8353,-17.4962,97.5181,shake
2163684,0.4406,0.0103,0.3973,75.9116,-14.8856,148.4494,shake
2163704,1.6728,-0.0205,-0.2524,79.2781,3.2442,143.8616,shake
2163724,1.9577,0.0132,-0.7253,52.4536,16.2366,78.2814,shake
2163744,1.9577,0.0498,-0.9348,16.2170,3.7480,-2.7873,shake
2163764,1.9577,0.0391,-0.7585,-10.1265,-8.6565,-48.7033,shake
2163784,1.6706,0.0132,-0.6931,-29.7372,-4.8398,-87.3827,shake
2163804,0.9265,-0.0432,-0.3830,-45.8059,-8.2901,-106.5888,shake
2163824,0.0795,-0.1099,0.0806,-48.3784,-14.1222,-101.4056,shake
2163844,-0.7129,0.0007,0.3323,-34.0349,-7.0001,-58.3598,shake
2163864,-1.0250,0.0161,0.4925,-10.8746,8.8931,30.0142,shake
2163884,-0.5980,-0.0098,0.4595,16.9727,10.5190,122.1669,shake
2163904,0.5798,-0.0710,0.2491,30.3849,16.3358,180.2127,shake
2163924,1.9577,-0.0754,0.0323,35.2933,15.0610,166.6631,shake
2163944,1.9577,-0.1218,-0.1933,27.9116,14.0534,84.6478,shake
2163964,1.9577,-0.0930,-0.2785,10.1025,10.9541,-20.7949,shake
2163984,1.9577,-0.0151,-0.3698,-8.6990,2.8549,-77.7109,shake
2164004,1.4924,-0.0232,-0.2243,-13.5082,-13.4886,-93.8407,shake
2164024,1.0087,-0.0339,-0.2956,-15.8593,-7.8398,-102.3827,shake
2164044,0.3461,-0.0417,-0.1770,-16.7372,4.7633,-97.0926,shake
2164064,-0.3126,-0.0349,-0.2187,-17.2487,8.3664,-65.5735,shake
2164084,-0.7981,-0.0293,0.0650,-16.9357,-4.7482,-7.2148,shake
2164104,-0.6146,-0.0471,0.3365,0.1941,0.5419,73.4494,shake
2164124,0.3078,-0.0781,0.3108,24.0338,26.0763,142.7013,shake
2164144,1.5869,-0.1184,0.0725,28.0796,32.7786,153.1593,shake
2164164,1.9577,-0.0998,-0.0075,21.4918,-3.8245,91.9455,shake
2164184,1.9577,-0.0791,-0.2048,4.2781,-11.6184,-6.7949,shake
2164204,1.9577,-0.0420,-0.1381,-4.5693,11.2824,-86.6346,shake
2164224,1.5747,-0.0749,-0.1628,-6.8975,21.8625,-126.8331,shake
2164244,0.5603,-0.0041,-0.1696,-15.0884,-0.9390,-128.2835,shake
2164264,-0.0179,-0.0085,-0.0615,-16.5998,-19.0382,-98.7567,shake
2164284,-0.3033,-0.0178,-0.0234,-16.7143,-5.1527,-60.1461,shake
2164304,-0.7430,0.0266,0.0530,-14.5387,15.3358,-11.5125,shake
2164324,-0.7967,0.0127,0.2539,-3.2334,18.6641,66.4570,shake
2164344,0.3200,-0.0098,0.3252,16.7208,33.6183,138.0982,shake
2164364,1.6445,-0.0586,0.2120,30.3544,46.2519,151.9913,shake
2164384,1.9577,-0.0627,-0.2448,25.0567,14.6488,93.6936,shake
2164404,1.9577,0.0554,-0.4441,1.5300,-4.8398,-11.5888,shake
2164424,1.9577,0.0432,-0.2353,-9.7601,6.7557,-88.7949,shake
2164444,1.6669,-0.0115,-0.2299,-17.4471,11.2442,-125.5888,shake
2164464,0.6376,-0.0486,0.0159,-20.8822,-14.2291,-123.8407,shake
2164484,0.0458,-0.0327,0.1177,-17.0349,-24.8245,-93.9705,shake
2164504,-0.3565,-0.0300,0.1739,-13.8441,-21.4886,-59.8941,shake
2164524,-0.6988,-0.0007,0.1070,-8.2334,-0.9008,-16.1842,shake
2164544,-0.8772,0.0266,0.1995,1.9498,14.2366,57.1364,shake
2164564,-0.1409,-0.0386,0.2127,17.2399,21.6412,134.4875,shake
2164584,1.2902,-0.0957,0.1458,27.3391,20.9541,172.9913,shake
2164604,1.9577,-0.1069,-0.2732,27.0567,-10.0306,121.1974,shake
2164624,1.9577,-0.0276,-0.3972,1.8964,-14.8092,6.5639,shake
2164644,1.9577,-0.0508,-0.2072,-19.2487,0.1602,-88.1690,shake
2164664,1.5415,0.0159,-0.0180,-23.6151,-2.8092,-121.1308,shake
2164684,0.8056,-0.0644,-0.0398,-26.4395,-17.4886,-124.4361,shake
2164704,0.1418,-0.0310,0.1204,-29.4090,-18.1909,-116.8636,shake
2164724,-0.7022,-0.0102,0.2683,-29.0120,1.0915,-82.5277,shake
2164744,-1.3301,0.0881,0.6297,-7.8975,14.1984,4.5333,shake
2164764,-0.7256,0.1096,0.6321,19.9269,24.2289,103.6402,shake
2164784,0.6169,-0.1208,0.5921,51.7666,29.3969,188.5333,shake
2164804,1.9577,-0.2317,0.0074,65.1559,9.0610,168.4799,shake
2164824,1.9577,-0.1741,-0.8369,46.6903,0.7557,85.1593,shake
2164844,1.9577,-0.1179,-1.3955,-4.8670,12.9236,-15.1003,shake
2164864,1.9577,-0.0815,-1.1086,-58.1952,0.6564,-98.4514,shake
2164884,1.2644,-0.0286,-0.4428,-83.7219,-19.2062,-130.0316,shake
2164904,0.4809,-0.0007,0.3201,-86.2716,-18.2749,-122.9323,shake
2164924,-0.1644,0.1160,1.0364,-60.2029,-8.7176,-84.7949,shake
2164944,-0.2850,0.1643,1.4698,-18.6609,13.5648,-21.1995,shake
2164964,-0.0774,0.0928,1.7286,37.0491,29.5038,40.3043,shake
2164984,0.3847,0.0635,1.1646,83.6750,12.8015,77.9990,shake
2165004,0.9191,0.0056,0.3899,107.3239,-6.3970,91.1287,shake
2165024,1.5166,-0.0688,-0.6484,97.5300,-9.4810,76.3578,shake
